id,name
17777493,Lovely one bedroom apartment on Bedford Avenue :)
15287023,Huge Artist Loft in Heart of Williamsburg! 1200 sq
13845194,"Modern, stylish share in Williamsburg"
13714106,Feel like home in the heart of Williamburg
16466551,Williamsburg Industrial Artist Loft
8208997,Comfy home in heart of Williamsburg
10830422,Private Room in proper Williamsburg
15286858,Luxury Apartment in Williamsburg!
739458,Spacious Room in NYC Loft
10387839,Cute 2 bed Williamsburg railroad
461050,Perfect Williamsburg Location!
15927523,Newly renovated ground floor apt in Williamsburg
16205491,BEAUTIFUL 1-BEDROOM @ _Ò_ª_¬_Ó _©_¥_¥_Ó _Ô_¥_¥_ª_Ï_ª____Á_Ô_¥_¬_Õ
83544,LUXURY LOFT ROOM
8472069,Cute & Comfy Williamsburg Refuge
15812102,Huge and bright bedroom in a loft
13452799,Small and cozy room in Williamsburg 2-Bedroom apt.
8472045,Whole Apt in Nightlife Central
17778147,Rad Clubhouse Private Rm + Diner/Kitchen PART II
16335390,A dose of Williamsburg cool
10568208,Luxurious Private Suit in 3BR Apt
6621344,LUXE Brooklyn Suite
2164904,Great apartment in a buzzing area
15024645,Huge Historic Brooklyn Loft Minutes from Manhattan
2310594,Studio Apt. in East Williamsburg
6242355,Great Loft in Williamsburg-Brooklyn
13135097,"Beautiful, New, 1 BR, Heart of Williamsburg!"
3751894,Bedford Ave Artist Loft
12795851,Clean & Spacious Bushwick Loft!!!
15548347,2bed in Heart of Williamsbrg City-View Roof Access
12402601,BRIGHT Williamsburg Designer 2BED Loft
15024045,"Sunny, Spacious One Bedroom in Prime Williamsburg"
17776554,PRIME WILLYB!! Sunny Room Queen+Futon off Bedford!
14499732,Spacious room in Bushwick!!!
737126,Williamsburg Loft!! Bedford L 1blk!
10829701,Room/s in lovely Williamsburg
13057916,Charming 3 bdrm in doorman/elevator building
1523556,Simply brooklyn. Bedroom with office off L train.
8994596,Super Convenient Luxury Apartment
13623257,Renovated 3BR Apt Prime Williamsburg
17776390,Enormous Room- 4 Beds- Williamsburg @Bedford Ave:)
16203524,Prime Williamsburg room - great views
1001353,"Big Sunny Room, Prime Williamsburg"
15157138,Designer Room in Williamsburg centr
11990841,Private room in Bushwick!
7161718,Williamsburg Epic Apt with Rooftop
15026001,Light-filled East Williamsburg Gem
15025988,Cozy Lofted Bedroom in East Williamsburg
16336687,Nice room in Williamsburg for the Winter Holidays!
10830815,Bohemian Bedroom for Art Lovers
16319470,Spacious Bushwick Loft
10568646,Spacious apt in hip Williamsburg
9651126,4ppl Williamsburg NYC w. Garden
7160717,Light-filled spacious 1BR in W'burg
10567332,Private room 1 block from Bedford L
2440846,Loft in Williamsburg! 
9911887,Bright Loft in Heart of Williamsbug
9649718,Spacious Apt Heart of Williamsburg
3856583,Large Authentic Brooklyn Loft
5455349,99 Walkscore Sunny spacious 2 BR Williamsburg Apt
4144630,Bedford Ave
12926448,Sunny Williamsburg 2BR apartment
16725242,1 bedroom great place 15min to heart of Manhattan
4799879,Heart of Hip Williamsburg
6765965,Williamsburg Cozy Apartement
16205941,Cozy 1 bedroom in brooklyn 30max to manhattan
7948395,HUGE BEDRM IN 2BR- LUXURY! TERRACE!
17778781,Room in cute apartment in South Williamsburg
14370884,Williamsburg: Cozy 1 bedroom near the Lorimer L
16468045,Private Room in Awesome Williamsburg Brooklyn Loft
739358,Architecture-Design-Williamsburg
6829746,Bright Williamsburg/Shwick Art Loft
11618338,Beautiful new apt in Williamsburg
17123353,WILLIAMSBURG CHIC WITH PRIVATE PATIO!
9766228,Deluxe Williamsburg Apartment
12404734,Clean and Cozy Room in Williamsburg!
16336867,Super Great Williamsburg Apartment- Private Room
16336860,Cozy room in 3 BR Williamsburg apartment
9652191,Lovely luxury apt in Williamsburg
14895067,Williamsburg Room in Huge Duplex
9652170,Best Location in S. Williamsburg
1917286,Sunny 2BR in central Williamsburg!
16335182,"Great apartment in Williamsburg, Brooklyn!"
12009779,Loft w/ Manhattan skyline view
5309217,Williamsburg Private Bedroom
6766894,"Private room, Williamsburg Brooklyn"
16204030,Mint penthouse with private patio in Williamsburg
6261461,Williamsburg Huge Artist's Room
16466095,Comfy room at the heart of Williamsburg
8077469,"Cozy room, great area, near train"
17907881,"Large, Family Friendly Williamsburg Loft"
16597060,Bright 3BR in Williamsburg
13713460,Luxury Williamsburg Apartment
5979469,Private Bedroom in Williamsburg
1785141,Entire 1 Bedroom in Williamsburg
8729819,Spacious Room in East Willamsburg
12795109,Charming Pr Room in E. Williamsburg
1767004,2BR w/ Yard Apt. in Williamsburg
11207379,Beautiful Room with Private Bath in Williamsburg
12518098,Cozy Williamsburg Walkup - Central to Everything!
17775733,Modern Apartment with Incredible Rooftop & Gym
8993901,Spacious Bedroom in Williamsburg
4784817,ARTIST LOFT 2 - 10 MIN TO MANHATTAN :)
2571224,Williamsburg Bedroom & Study
15681476,Luxury meets comfort in the heart of Williamsburg!
2163379,Sunny bedroom with private bathroom
17513403,"PRVT Room in fun 4 Bdrm, Luxury bldg w Pool/Gym"
14367644,"Williamsburg Loft, Brooklyn, New York"
15940176,Cute room in Williamsburg BK
2553391,Sunny Big Williamsburg Apt!
4784728,ARTIST LOFT 1 - INSTANT BOOK NOW :)
13056497,Cozy skylight room in large 2 bd!
16071145,"Double bed, Private room. Brooklyn"
14536056,Sunny and Vibrant Brooklyn loft
4929924,Prime Williamsburg! Close to ALL!
16202095,Williamsburg Studio w/ Balcony & Stunning View
15677741,Large bedroom 2 blocks from Grand L-train stop!
14760231,Brand New Studio in Williamsburg
17381667,"Stunning, Light-Filled, Private Loft in Church"
5191938,Apartment in HEART of WILLIAMSBURG
14824492,Bright & spacious  Williamsburg loft
15284478,Bright and Airy Williamsburg Apartment
66161,Loft style apartment (Williamsburg)
17118849,"Private Bedroom in Williamsburg, one stop to city!"
2569808,Sunny Williamsburg Brooklyn Bedroom
9778655,Spacious Williamsburg BK Apartment
5059984,Private BR in heart of Williamsburg
15270476,Luxurious Williamsburg Studio right off Bedford Av
5567401,Bright 1BR w balconies + roof deck!
4074344,Sunny Room in East Williamsburg
9110077,Room in East Williamsburg
4537198,Huge room wt bathroom + entrance
16726738,Large Sunny Room w/ Queen Bed in Bushwick near L
10566341,Front Bedroom in Beautiful Apt
473777,Bright Modern Artist's Apartment
13187705,Buschwick Artists loft
17904788,Sunny apartment close to manhattan
9516142,In the Heart of Williamsburg
5321760,Charming 1BD in Williamsburg
17904633,Cosy Private room in Williamsburg
9253827,Terrific Williamsburg Garden Apartment
9631175,Cozy room in a perfect location
10564483,Big room in East Williamsburg Loft
2175827,Room Bedford Heart of Williamsburg
5059402,1BR with backyard in Williamsburg!
16462665,Kinfolk Private Room 15 min to Manhattan
14349753,1 bedroom available in Loft apt. in Williamsburg
15663646,Big furnished bedroom Williamsburg
2177004,Sunny Loft in heart of williamsburg
13729876,Bright Williamsburg Oversized Loft-like Space!
16857025,Charming Williamsburg Spot - 10 mins to the City!
11569479,Two-Bedroom Steps from Bedford Ave
79782,"WilliamsburgPRIVATE BATH,next2train"
8861568,W'burg Apartment - 1 month sublet
7178556,Room in Williamsburg - NYC
17385977,Bright bedroom in Williamsburg - Brooklyn
13711038,Beautiful room in Williamsburg (Roebling and N7)
16462626,Hip 2 Bed in Williamsburg w/Private Backyard
8860169,Room in Huge Warehouse Loft Apartment Williamsburg
16331234,"Cozy, plant-filled 1BR/Balcony next to 3 subways!"
11481548,Best location with back yard!!!
3486103,Best of Brooklyn & 5 min to Manhattan!
15271380,Beautiful room in Williamsburg BK
17362594,Charming Bright Apt with Balcony in Williamsburg
9627264,"Stylish Williamsburg, BK Loft 2 BR"
6481499,BEST in Williamsburg...really.
14739030,Private Sunny 1 Bdrm in Williamsburg
12772942,Huge and cozy bedroom in the heart of Williamsburg
6994032,BUDGET LOFT B - TRENDY BUSHWICK BK!
321082,Designer Duplex Williamsburg Bk'lyn
14214604,Vibes in the Heart of Williamsburg
3466675,Day Bed Crash Pad in Awesome Artist Loft
8840625,Beautiful apartment in Williamsburg
9381449,Holidays in Williamsburg!
13952428,Cozy room w/private entrance in East Williamsburg
10413474,Beautiful 2 bed Artists Loft - Williamsburg
583067,Ideal for Exploring BRKLN + MNHTTN
12367947,Luxury W Large/Private Terrace
5697556,Magical rowhouse & garden in Wburg
13168671,Musicians Oasis
3191925,Art Room + Backyard in Williamsburg
2274408,Sunny Dbl Brdm in Williamsburg
14595160,SUPER CLOSE TO BEST TRAINS! - Budget Wburg Room #3
584881,Cozy Apartment in Williamsburg
7456568,"Big, Bright, Williamsburg Loft"
7924909,Big Open Loft in Prime Williamsburg
3060766,Hip Luxury Williamsburg 1 -Bedroom
12381336,Glorious Williamsburg Penthouse
13281916,Large 2 Bedr w Terrace Central Williamsburg
1189738,"Williamsburg room, private entrance"
9313792,Sunny & Big Room in E Williamsburg
17871871,"Stunning, huge one bedroom apt in Williamsburg"
9614292,Private room in Williamsburg
8840563,Sunny 1 bedroom long or short term
15263081,Big Bright Room in Williamsburg Loft
320877,Entire 2 Bedroom Apartment in Williamsburg
9248239,Private Room in Williamsburg Loft
9758041,Spacious Williamsburg Beauty
16311579,1 Bedroom Apartment with Balcony in Williamsburg
45940,Bright Spacious Condo
12497757,Fully Furnished Williamsburg Apt
8054018,Great Location Private Bedroom with Outside Garden
16311528,ENTIRE Loft style apart with million $ view !!
16049375,"Quiet, spacious and sunny room in Williamsburg"
11068607,"Skyline View in E. Williamsburg NYC  ""Great place"""
176962,Williamsburg Home Away From Home!
6467805,Cozy Convenience
16311513,sunshine bedroom in old school artist loft
713891,Amazing location! 10ft from subway
3073195,Spacious room in great neighborhood
1762433,Cozy room in warehouse style apt 
14607516,Spacious Sunlight Williamsburg  Apt
4777090,Sunny 2 Bedroom - Full Apartment
17609510,Beautiful Bright Cosy Room in Williamsburg
4777063,Big Sunny Room 10secs from L train
9757762,Cute Apartement in Williamsburg
14203400,Convenient One Bedroom in Williamsburg
12231331,Bright Brooklyn Room
4516575,Bright Guest Room in a Loft + Bike
13619661,Williamsburg Private Room
13530190,"Fresh, clean room in Williamsburg close to subways"
11463363,MODERN & CENTRAL IN WILLIAMSBURG
7983560,Sleep like Royalty in Williamsburg
16050862,Private Bedroom & bath - Huge Apt in Williamsburg
10545815,Whole Apt. in East Williamsburg
16312970,1 Bedroom Apartment in Williamsburg
10021499,Comfy Private Room in Williamsburg
13318150,Private Bedroom & Bathroom in Williamsburg Duplex
846457,Beatiful Studio in williamsburg
14608944,MASTER Bdr in 2 bdr Williamsburg Penthouse
15774491,Spacious Williamsburg Oasis (Washer Dryer in Unit)
322037,"Luxury Williamsburg, Brooklyn LOFT"
8972807,Cosy loft 20 mins to Manhattan
8735399,Spacious + Cozy Apt in Williamsburg
3729856,"Charming, Sunny Williamsburg Apt!"
9512696,cozy room in east williamsburg
12380598,NEW! Cool Pad w/ Francis the Cat
15250168,Bright Loft Room in a Charming Brooklyn Apartment
9521009,Amazing loft in East Williamsburg
12737660,Large and sunny BR Bushwick
715102,WILLIAMSBURG UNIQUE LARGE loft room
16954006,Comfy room in amazing Williamsburg location
15788312,"Subway, Subway, Subway - AAA+ Location!!!"
17623278,Peaceful Apartment in Williamsburg
8186068,Bright&Beautiful BR in Williamsburg
9758915,"Simple, Chic & Furnished Room in Sunny BK Apt"
8289292,Sunny Modern Williamsburg Apartment
3832832,cozy room in Williamsburg
13532136,Airy Artists' Loft w/ City Views & Private Terrace
13152876,Spacious & Sunny Private Room in Williamsburg!
13952871,Cozy room in Spacious artist loft in Williamsburg!
13821806,Charming 1BR in Williamsburg - perfectly located
12904279,"Private Bedroom in Cozy, Light-Filled Apartment"
6743889,Williamsburg Artist Loft Space
16443208,Nice private room in trendy Williamsburg
16085227,1 Bedroom Apt. in Prime Williamsburg
10137839,"Big, sunny room w/Manhattan views!"
13428478,Casa De Grattan
8054523,Cozy stylish Williamsburg 2BR apartment
15263461,Charming Cozy Room in Williamsburg Loft
13165500,"Cozy, chic Williamsburg apartment"
15655772,Gorgeous Bright 800 sqft Loft
3859247,Beautiful and Bright Corner Loft Room - Super Cool
10019587,Nice room in Williamsburg
3465972,Ideal Location - Lorimer L Train
7398144,2 Bedroom in Heart of Williamsburg
6480631,Private BR in Convenient Bk
15786609,Private One-Bedroom in the Heart of Williamsburg
6480490,Wburg 1 bedroom - Spacious & Sunny
1106505,Beautiful Room! Yard! Living Room!
7660099,East Williamsburgs finest.
17621558,"Brand New, Condo-Style Apartment, 10 mins to City!"
1880539,Room in spacious charming loft
15393322,Large Loft in Williamsburg
14471513,Very Bright and Spacious 1BR in Williamsburg
4824310,Lively loft in Prime Williamsburg!
2011582,Cozy Apt in Williamsburg Brooklyn
4252172,Williamsburg Penthouse w/ Balcony
12532453,Spacious Williamsburg Apartment
14213037,Bright spacious private room + workspace + patio!
6741922,Duplex Room in Williamsburg
13164444,Luxury Loft in Renovated Warehouse with 2 terraces
9363340,Comfy 1 BR apt in Williamsburg!
16310145,Private room in Williamsburg duplex apartment!
581488,1000ftå_ - Chic 2BR on best Block
4251490,"Sweet, brownstone, two bedrooms."
14594441,Excellent Studio Space
226021,Sunny 2 bedroom Williamsburg Duplex w/ 3 beds
6336834,SPACIOUS WILLIAMSBURG DESTINATION
16441128,Cozy & neat room in 2016 built luxury building
13164325,Great room in Prime Williamsburg with a rooftop!
2404708,Williamsburg 1 bedroom appartement
8697936,Private Room/LuxuryBlg/Williamsburg
15672618,Beautiful Brooklyn bdrm in Prime Williamsburg
10018549,Private room in gorgeous 2 floor Williamsburg apt
13033170,Williamsburg Penthouse w Terrace and Skyline Views
6731830,Williamsburg Apartment on Bedford
6993958,HUGE LOFT Y- 2 BEDS- 10 MIN TO CITY
6692531,2nd private bdrm in fab townhouse.
17872922,Cozy 2-Bedroom in Williamsburg by the bridge
15775732,Perfect location Williamsburg chic cozy
7780335,Sunny studio in Williamsburg
5432178,Great Space in Williamsburg's Heart
17793061,Warm & Cozy Apartment in the heart of Williamsburg
2416191,Cute Apartment in Williamsburg
8052243,Modern 1BR Apt in Williamsburg
9625039,"9 MIN. TO UNION SQUARE, GREAT ROOM!"
11459958,Amazing spacious Loft in Williamsbu
16959823,Amazing bedroom fully furnished
6467744,Cozy Williamsburg Brooklyn Space
16178531,2 Floor Epic Loft in Prime Bushwick
6993862,BUDGET LOFT 1 - TRENDY BUSHWICK BK!
15235633,Cozy and Bohemian Room in the Prime Williamsburg
16703748,Nice room in great neighborhood with outdoor patio
4251839,Privet space in Williamsburg!
975037,WARM WILLIAMSBURG 2BED 2BATH LOFT !!
5955722,"Great location, close to all"
5562420,Gorgeous Home 5 BDR Willamsburg
13426752,Sun-filled central Williamsburg studio ON Bedford
13295613,Massive Riverside Loft in Williamsburg
4644828,Hip&Central! Charming Williamsburg!
9363417,"Sun-filled, modern Brooklyn 1BR Apt"
4906961,Brooklyn Waterfront Studio
13294859,Huge Bushwick loft Bedroom
10280162,Great room in Awesome Williamsburg
9490272,"BIG W'BURG APT, 5 MINS TO MANHATTAN"
6741023,Big Room @ the Heart of Brooklyn!!
4774924,Sunny and Quiet Williamsburg Room
2153435,The best Williamsburg has to offer!
16174929,Cosy Room in Williamsburg House
17095555,Charming apt in central location!
6740840,Private bedroom Williamsburg
9362269,Williamsburg Sunshine
9493324,Private Comfortable Room
10279737,Spacious Williamsburg Studio
17348438,"Clean, Large, Modern Apartment in Williamsburg"
4252015,"Great, bright 2BR Williamsburg loft"
17490270,Private room in heart of Williamsburg w/ rooftop!
5038425,Sunny room in Williamsburg
7397699,Room in the heart of Williamsburg!
4251960,Sunny East Williamsburg Gem
1237275,Beautiful Apartment in Williamsburg
2154736,Top Rated Room in Williamsburg Loft @ Bedford Ave!
2144033,Williamsburg - country house in NYC
13294291,Heart of Williamsburg ‰_
2546363,Prime North Williamsburg Loft!
1494527,Huge Loft In South Williamsburg
55959,Cute Williamsburg Room w/ LOFT BED
9624177,Great modern apt in Williamsburg
4643401,Williamsburg 1 BR apartment
16570975,Quiet room in apt Williamsburg 10 mins to City
